operator,inout_travelling,network_type,rating,calldrop_category,latitude,longitude,state_name,month,has_valid_coordinates,has_valid_state,network_type_known
Airtel,Indoor,4G,5,Satisfactory,13.027705,77.60611167,Karnataka,July,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1047312,78.2912134,Uttarakhand,July,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.94962929,77.48958446,Karnataka,July,True,True,True
RJio,Travelling,4G,5,Satisfactory,12.95144697,77.49493511,Karnataka,July,True,True,True
RJio,Indoor,4G,1,Call Dropped,12.9565308,77.4896344,Karnataka,July,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95654969,77.4896087,Karnataka,July,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95671916,77.4897283,Karnataka,July,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.97453603,77.50930686,Karnataka,July,True,True,True
Airtel,Indoor,2G,5,Satisfactory,13.027705,77.60611167,Karnataka,July,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.2194685,72.8421319,Maharashtra,July,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2193218,72.8443474,Maharashtra,July,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2201113,72.845086,Maharashtra,July,True,True,True
RJio,Indoor,4G,1,Call Dropped,19.2201113,72.845086,Maharashtra,July,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.220521,72.8427648,Maharashtra,July,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2204997,72.8427566,Maharashtra,July,True,True,True
Airtel,Outdoor,4G,4,Satisfactory,13.02415667,77.59182667,Karnataka,July,True,True,True
Airtel,Indoor,4G,4,Satisfactory,13.02375,77.59250333,Karnataka,July,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.39674795,78.07694479,Uttarakhand,July,True,True,True
VI,Indoor,Unknown,1,Poor Voice Quality,21.19737587,79.08675788,Maharashtra,July,True,True,False
RJio,Indoor,4G,2,Poor Voice Quality,19.219752,72.845086,Maharashtra,July,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1048134,78.2876583,Uttarakhand,July,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.220615,72.8428925,Maharashtra,July,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.220615,72.8428919,Maharashtra,July,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.220501,72.8427586,Maharashtra,July,True,True,True
VI,Travelling,4G,4,Satisfactory,20.93013267,78.97040348,Maharashtra,July,True,True,True
RJio,Indoor,4G,4,Satisfactory,26.8901786,75.8085163,Rajasthan,July,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1048206,78.2876532,Uttarakhand,July,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.2202176,72.845086,Maharashtra,July,True,True,True
RJio,Outdoor,Unknown,3,Satisfactory,30.1048137,78.2876614,Uttarakhand,July,True,True,False
Airtel,Outdoor,4G,4,Satisfactory,13.02375,77.59250333,Karnataka,July,True,True,True
Airtel,Outdoor,2G,4,Satisfactory,13.02375,77.59250333,Karnataka,July,True,True,True
Airtel,Outdoor,2G,4,Satisfactory,13.02415667,77.59182667,Karnataka,July,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.077552,78.2377249,Uttarakhand,July,True,True,False
VI,Indoor,4G,3,Poor Voice Quality,20.92991212,78.97059546,Maharashtra,July,True,True,True
RJio,Indoor,4G,4,Satisfactory,26.90450504,75.81308976,Rajasthan,July,True,True,True
BSNL,Outdoor,3G,4,Satisfactory,22.655435,88.3595244,West Bengal,July,True,True,True
BSNL,Indoor,Unknown,4,Satisfactory,22.62009859,88.39219809,West Bengal,July,True,True,False
RJio,Indoor,4G,2,Poor Voice Quality,19.2205034,72.842747,Maharashtra,July,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.2205089,72.8427601,Maharashtra,July,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.10624827,78.29821262,Uttarakhand,July,True,True,False
RJio,Outdoor,4G,3,Satisfactory,30.10624827,78.29821262,Uttarakhand,July,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.97128369,77.50315295,Karnataka,July,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.10624827,78.29821262,Uttarakhand,July,True,True,True
BSNL,Indoor,3G,4,Satisfactory,22.6554357,88.3595274,West Bengal,July,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.1049713,78.2874277,Uttarakhand,July,True,True,False
RJio,Travelling,4G,2,Poor Voice Quality,19.2206216,72.8428444,Maharashtra,July,True,True,True
RJio,Indoor,4G,1,Call Dropped,19.2205522,72.8429517,Maharashtra,July,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.93942742,77.59659339,Karnataka,July,True,True,True
RJio,Travelling,4G,5,Satisfactory,12.95142095,77.49272524,Karnataka,July,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95661504,77.48969024,Karnataka,July,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1049713,78.2874277,Uttarakhand,July,True,True,True
RJio,Outdoor,4G,1,Poor Voice Quality,30.1049713,78.2874277,Uttarakhand,July,True,True,True
VI,Travelling,Unknown,1,Poor Voice Quality,21.1232546,79.0678749,Maharashtra,July,True,True,False
RJio,Travelling,4G,5,Satisfactory,12.95224776,77.48942681,Karnataka,July,True,True,True
RJio,Travelling,4G,5,Satisfactory,12.9564226,77.4895645,Karnataka,July,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.89175039,77.69356102,Karnataka,July,True,True,True
RJio,Outdoor,Unknown,3,Satisfactory,30.1047312,78.2912134,Uttarakhand,July,True,True,False
RJio,Outdoor,4G,3,Satisfactory,30.1047312,78.2912134,Uttarakhand,July,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2205567,72.8429551,Maharashtra,July,True,True,True
Airtel,Indoor,4G,2,Poor Voice Quality,16.4813969,81.15187665,Andhra Pradesh,July,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2205568,72.8429487,Maharashtra,July,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.11072137,78.29702084,Uttarakhand,July,True,True,True
RJio,Outdoor,4G,1,Poor Voice Quality,30.11072137,78.29702084,Uttarakhand,July,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.21227388,72.83990198,Maharashtra,July,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.1048218,78.2876561,Uttarakhand,July,True,True,False
RJio,Indoor,4G,4,Satisfactory,26.8901688,75.8085192,Rajasthan,July,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1048218,78.2876561,Uttarakhand,July,True,True,True
RJio,Outdoor,4G,5,Satisfactory,12.95195955,77.49071782,Karnataka,July,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95673091,77.48979815,Karnataka,July,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1048151,78.28766,Uttarakhand,July,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.1048211,78.2876558,Uttarakhand,July,True,True,False
RJio,Indoor,Unknown,3,Satisfactory,30.10483129,78.28764067,Uttarakhand,July,True,True,False
BSNL,Travelling,3G,4,Satisfactory,22.6554476,88.3595279,West Bengal,July,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.21227388,72.83990198,Maharashtra,July,True,True,True
BSNL,Indoor,3G,4,Satisfactory,22.6554397,88.35953,West Bengal,July,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.11544114,78.28177199,Uttarakhand,July,True,True,True
RJio,Outdoor,4G,3,Satisfactory,30.11544114,78.28177199,Uttarakhand,July,True,True,True
BSNL,Travelling,3G,4,Satisfactory,22.65409619,88.36268217,West Bengal,July,True,True,True
RJio,Indoor,4G,2,Call Dropped,19.22038294,72.84107873,Maharashtra,July,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.22038294,72.84107873,Maharashtra,July,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,30.11544114,78.28177199,Uttarakhand,July,True,True,True
RJio,Indoor,4G,1,Call Dropped,19.22038294,72.84107873,Maharashtra,July,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.22038294,72.84107873,Maharashtra,July,True,True,True
RJio,Indoor,4G,4,Satisfactory,26.8899743,75.80858901,Rajasthan,July,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1048235,78.2876619,Uttarakhand,July,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2206176,72.8428889,Maharashtra,July,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1048238,78.2876636,Uttarakhand,July,True,True,True
RJio,Outdoor,4G,3,Satisfactory,30.10482873,78.28775474,Uttarakhand,July,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.10482873,78.28775474,Uttarakhand,July,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.10482873,78.28775474,Uttarakhand,July,True,True,False
RJio,Indoor,4G,5,Satisfactory,12.95665295,77.48970014,Karnataka,July,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95641623,77.48971464,Karnataka,July,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.9566057,77.4896727,Karnataka,July,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.08463102,78.26237829,Uttarakhand,July,True,True,False
RJio,Travelling,4G,5,Satisfactory,12.95223879,77.48904873,Karnataka,July,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95656227,77.48972505,Karnataka,July,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2205968,72.8429447,Maharashtra,July,True,True,True
RJio,Outdoor,4G,2,Poor Voice Quality,19.2293985,72.8561912,Maharashtra,July,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.08463102,78.26237829,Uttarakhand,July,True,True,True
RJio,Travelling,4G,1,Call Dropped,19.2206196,72.8428928,Maharashtra,July,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2206196,72.8428928,Maharashtra,July,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95644994,77.48966881,Karnataka,July,True,True,True
Airtel,Indoor,4G,5,Satisfactory,22.76448263,75.89114711,Madhya Pradesh,July,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.115386,78.2818476,Uttarakhand,July,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.104823,78.2876508,Uttarakhand,July,True,True,False
RJio,Indoor,4G,5,Satisfactory,12.95655488,77.48966108,Karnataka,July,True,True,True
VI,Outdoor,4G,1,Poor Voice Quality,21.12309085,79.06786692,Maharashtra,July,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.1048231,78.2876596,Uttarakhand,July,True,True,False
BSNL,Indoor,Unknown,1,Call Dropped,23.20181621,77.45092367,Madhya Pradesh,July,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.1048235,78.2876632,Uttarakhand,July,True,True,True
RJio,Outdoor,4G,3,Satisfactory,30.104823,78.2876568,Uttarakhand,July,True,True,True
VI,Travelling,4G,5,Satisfactory,18.4880565,73.8295923,Maharashtra,July,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,13.0967726,80.2824861,Tamil Nadu,July,True,True,False
RJio,Indoor,Unknown,3,Satisfactory,30.1185551,78.2787585,Uttarakhand,July,True,True,False
RJio,Indoor,4G,1,Poor Voice Quality,19.2205072,72.8427544,Maharashtra,July,True,True,True
VI,Indoor,4G,1,Call Dropped,21.12312118,79.06789559,Maharashtra,July,True,True,True
VI,Indoor,4G,1,Poor Voice Quality,21.12312118,79.06789559,Maharashtra,July,True,True,True
RJio,Outdoor,4G,3,Satisfactory,30.1041193,78.2883667,Uttarakhand,July,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.9566486,77.4896463,Karnataka,July,True,True,True
Airtel,Outdoor,4G,1,Poor Voice Quality,13.75257577,79.69448862,Andhra Pradesh,July,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2296851,72.8534707,Maharashtra,July,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.956652,77.4896226,Karnataka,July,True,True,True
VI,Travelling,4G,5,Satisfactory,21.15390667,79.56691833,Maharashtra,July,True,True,True
Airtel,Indoor,Unknown,1,Call Dropped,13.05725962,80.1357572,Tamil Nadu,July,True,True,False
VI,Indoor,Unknown,1,Poor Voice Quality,21.12269935,79.06808541,Maharashtra,July,True,True,False
RJio,Indoor,4G,1,Poor Voice Quality,19.2206194,72.842893,Maharashtra,July,True,True,True
Airtel,Indoor,4G,5,Satisfactory,21.15390667,79.56691833,Maharashtra,July,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,23.5004943,86.5036026,Jharkhand,July,True,True,True
RJio,Outdoor,4G,1,Poor Voice Quality,23.49476333,86.49634,Jharkhand,July,True,True,True
VI,Indoor,Unknown,1,Poor Voice Quality,21.12325733,79.06798645,Maharashtra,July,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.10475555,78.28763994,Uttarakhand,July,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.10475555,78.28763994,Uttarakhand,July,True,True,False
RJio,Indoor,4G,1,Poor Voice Quality,28.62941167,79.71282333,Uttar Pradesh,July,True,True,True
VI,Travelling,Unknown,1,Call Dropped,21.12325733,79.06798645,Maharashtra,July,True,True,False
RJio,Indoor,4G,1,Call Dropped,23.49474333,86.49635833,Jharkhand,July,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.219752,72.845086,Maharashtra,July,True,True,True
RJio,Indoor,4G,4,Satisfactory,26.8902151,75.808556,Rajasthan,July,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2205105,72.8427646,Maharashtra,July,True,True,True
RJio,Indoor,4G,4,Satisfactory,26.89009802,75.80848876,Rajasthan,July,True,True,True
RJio,Travelling,4G,4,Satisfactory,26.89009802,75.80848876,Rajasthan,July,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.956546,77.48965858,Karnataka,July,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.9566297,77.4896495,Karnataka,July,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95654653,77.48964941,Karnataka,July,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.9566634,77.4896402,Karnataka,July,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.9566319,77.4896619,Karnataka,July,True,True,True
Airtel,Travelling,4G,5,Satisfactory,12.92437838,77.65171497,Karnataka,July,True,True,True
Airtel,Indoor,4G,5,Satisfactory,12.91939202,77.66783066,Karnataka,July,True,True,True
VI,Indoor,4G,1,Poor Voice Quality,21.13249189,79.05595738,Maharashtra,July,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1048173,78.2876524,Uttarakhand,July,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1048177,78.2876565,Uttarakhand,July,True,True,True
Airtel,Indoor,4G,5,Satisfactory,12.8879868,77.6719397,Karnataka,July,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.1037353,78.29001641,Uttarakhand,July,True,True,False
RJio,Outdoor,Unknown,3,Satisfactory,30.1037353,78.29001641,Uttarakhand,July,True,True,False
RJio,Indoor,4G,1,Poor Voice Quality,25.4388868,81.794239,Uttar Pradesh,July,True,True,True
Airtel,Indoor,4G,1,Poor Voice Quality,28.7252382,77.4703764,Uttar Pradesh,July,True,True,True
Airtel,Indoor,Unknown,1,Poor Voice Quality,28.7167481,77.4639228,Uttar Pradesh,July,True,True,False
Airtel,Indoor,4G,5,Satisfactory,12.95662053,77.48956202,Karnataka,July,True,True,True
RJio,Indoor,4G,5,Satisfactory,22.5520606,88.8210481,West Bengal,July,True,True,True
RJio,Outdoor,4G,4,Satisfactory,26.91182039,75.80445103,Rajasthan,July,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,30.1155286,78.2817617,Uttarakhand,July,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1155286,78.2817617,Uttarakhand,July,True,True,True
RJio,Outdoor,4G,3,Satisfactory,30.1155288,78.2819548,Uttarakhand,July,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1047969,78.2876378,Uttarakhand,July,True,True,True
Airtel,Indoor,4G,5,Satisfactory,12.9566841,77.489676,Karnataka,July,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1048212,78.2876531,Uttarakhand,July,True,True,True
Airtel,Indoor,4G,5,Satisfactory,12.95660962,77.48966998,Karnataka,July,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.2205259,72.8427709,Maharashtra,August,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2205107,72.8427668,Maharashtra,August,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.1154072,78.2819201,Uttarakhand,August,True,True,False
RJio,Outdoor,4G,2,Poor Voice Quality,19.2216599,72.8425011,Maharashtra,August,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1046721,78.2875916,Uttarakhand,August,True,True,True
RJio,Outdoor,4G,3,Satisfactory,30.1046721,78.2875916,Uttarakhand,August,True,True,True
Airtel,Outdoor,2G,4,Satisfactory,12.90549,77.64901833,Karnataka,August,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2205104,72.8427623,Maharashtra,August,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2201113,72.845086,Maharashtra,August,True,True,True
VI,Indoor,Unknown,1,Poor Voice Quality,21.12327184,79.06788859,Maharashtra,August,True,True,False
Airtel,Indoor,Unknown,5,Satisfactory,12.9566667,77.4896181,Karnataka,August,True,True,False
RJio,Outdoor,Unknown,3,Satisfactory,30.1041013,78.2882144,Uttarakhand,August,True,True,False
Airtel,Travelling,Unknown,1,Poor Voice Quality,19.1953576,72.8746012,Maharashtra,August,True,True,False
RJio,Indoor,Unknown,3,Satisfactory,30.1185551,78.2787585,Uttarakhand,August,True,True,False
RJio,Indoor,4G,2,Poor Voice Quality,19.2205643,72.8429649,Maharashtra,August,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.115519,78.2819095,Uttarakhand,August,True,True,False
RJio,Indoor,4G,2,Poor Voice Quality,19.2216599,72.8425011,Maharashtra,August,True,True,True
RJio,Travelling,4G,4,Satisfactory,26.85782182,75.79550402,Rajasthan,August,True,True,True
RJio,Outdoor,4G,2,Poor Voice Quality,19.2211942,72.8413934,Maharashtra,August,True,True,True
VI,Indoor,Unknown,1,Call Dropped,21.12324623,79.06790908,Maharashtra,August,True,True,False
RJio,Outdoor,4G,3,Satisfactory,30.0947069,78.2865875,Uttarakhand,August,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.1048146,78.2876543,Uttarakhand,August,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.1048198,78.2876502,Uttarakhand,August,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,12.95660488,77.48952773,Karnataka,August,True,True,False
Airtel,Indoor,Unknown,5,Satisfactory,12.9566598,77.48994835,Karnataka,August,True,True,False
RJio,Indoor,4G,5,Satisfactory,12.95659017,77.48969076,Karnataka,August,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1155291,78.2819364,Uttarakhand,August,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.2201113,72.845086,Maharashtra,August,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.1156317,78.2817538,Uttarakhand,August,True,True,False
RJio,Indoor,Unknown,3,Satisfactory,30.1048157,78.2876531,Uttarakhand,August,True,True,False
RJio,Indoor,4G,5,Satisfactory,12.95647441,77.48965337,Karnataka,August,True,True,True
VI,Indoor,Unknown,1,Poor Voice Quality,20.92986834,78.97045545,Maharashtra,August,True,True,False
RJio,Indoor,4G,4,Satisfactory,26.86349621,75.79610492,Rajasthan,August,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.2204992,72.8427609,Maharashtra,August,True,True,True
RJio,Outdoor,Unknown,1,Poor Voice Quality,30.1159508,78.2812213,Uttarakhand,August,True,True,False
BSNL,Indoor,Unknown,5,Satisfactory,22.6785049,88.37624184,West Bengal,August,True,True,False
RJio,Indoor,4G,5,Satisfactory,12.95658668,77.48960621,Karnataka,August,True,True,True
Airtel,Indoor,4G,5,Satisfactory,18.0111593,81.7070655,Chhattisgarh,August,True,True,True
Airtel,Outdoor,4G,4,Satisfactory,18.0111593,81.7070655,Chhattisgarh,August,True,True,True
Airtel,Travelling,4G,5,Satisfactory,18.00676833,81.71036667,Chhattisgarh,August,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.21721363,72.84933109,Maharashtra,August,True,True,True
RJio,Outdoor,4G,3,Satisfactory,30.1047327,78.2875903,Uttarakhand,August,True,True,True
RJio,Outdoor,4G,1,Poor Voice Quality,30.1047327,78.2875903,Uttarakhand,August,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1048152,78.2876539,Uttarakhand,August,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.110616,78.2972564,Uttarakhand,August,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1104983,78.2969273,Uttarakhand,August,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1048047,78.2876618,Uttarakhand,August,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1048151,78.2876524,Uttarakhand,August,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,30.1048151,78.2876524,Uttarakhand,August,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.9566123,77.489665,Karnataka,August,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.956609,77.48966,Karnataka,August,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1048078,78.2876601,Uttarakhand,August,True,True,True
Airtel,Outdoor,2G,2,Poor Voice Quality,12.90535333,77.649025,Karnataka,August,True,True,True
Airtel,Outdoor,2G,4,Satisfactory,12.90530667,77.64890333,Karnataka,August,True,True,True
Airtel,Indoor,4G,5,Satisfactory,22.4096524,87.8201406,West Bengal,August,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.20455968,72.84015193,Maharashtra,August,True,True,True
RJio,Outdoor,4G,5,Satisfactory,12.94128492,77.49278616,Karnataka,August,True,True,True
Airtel,Outdoor,Unknown,5,Satisfactory,12.95667226,77.48969608,Karnataka,August,True,True,False
Airtel,Indoor,Unknown,5,Satisfactory,12.9566087,77.489666,Karnataka,August,True,True,False
RJio,Outdoor,4G,5,Satisfactory,12.94127846,77.49280751,Karnataka,August,True,True,True
Airtel,Indoor,Unknown,5,Satisfactory,12.9566099,77.489668,Karnataka,August,True,True,False
Airtel,Indoor,Unknown,5,Satisfactory,12.9566104,77.4896666,Karnataka,August,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.1154843,78.281862,Uttarakhand,August,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,30.1154843,78.281862,Uttarakhand,August,True,True,True
RJio,Indoor,4G,5,Satisfactory,12.95667226,77.48969608,Karnataka,August,True,True,True
RJio,Travelling,4G,2,Poor Voice Quality,23.0678515,72.52481219,Gujarat,August,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1048107,78.2876558,Uttarakhand,August,True,True,True
Airtel,Outdoor,2G,3,Satisfactory,12.90675667,77.649185,Karnataka,August,True,True,True
RJio,Indoor,4G,1,Poor Voice Quality,19.2216599,72.8425011,Maharashtra,August,True,True,True
Airtel,Indoor,4G,4,Satisfactory,12.89108833,77.64713167,Karnataka,August,True,True,True
RJio,Outdoor,4G,1,Poor Voice Quality,30.1147339,78.2837406,Uttarakhand,August,True,True,True
RJio,Outdoor,4G,3,Satisfactory,30.11548816,78.28194445,Uttarakhand,August,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.11548816,78.28194445,Uttarakhand,August,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.11551729,78.28178653,Uttarakhand,August,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.11551729,78.28178653,Uttarakhand,August,True,True,True
RJio,Travelling,Unknown,3,Satisfactory,30.1045381,78.2878314,Uttarakhand,August,True,True,False
Airtel,Indoor,2G,3,Poor Voice Quality,12.90342833,77.648425,Karnataka,August,True,True,True
Airtel,Travelling,4G,5,Satisfactory,18.007,81.71031833,Chhattisgarh,August,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.10487317,78.28751578,Uttarakhand,August,True,True,False
RJio,Outdoor,4G,2,Poor Voice Quality,19.2299153,72.8564105,Maharashtra,August,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1048092,78.2876564,Uttarakhand,August,True,True,True
Airtel,Indoor,4G,2,Poor Voice Quality,22.18925333,87.60801,West Bengal,August,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.1048092,78.2876568,Uttarakhand,August,True,True,False
Airtel,Indoor,4G,1,Poor Voice Quality,22.182919,87.5944117,West Bengal,August,True,True,True
RJio,Outdoor,4G,3,Satisfactory,30.1048017,78.2876643,Uttarakhand,August,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.1047839,78.2876498,Uttarakhand,August,True,True,False
RJio,Outdoor,4G,3,Satisfactory,30.1048124,78.2876519,Uttarakhand,August,True,True,True
RJio,Indoor,4G,3,Satisfactory,30.1047999,78.2876503,Uttarakhand,August,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.11654433,78.2809487,Uttarakhand,August,True,True,False
RJio,Outdoor,Unknown,3,Satisfactory,30.11654433,78.2809487,Uttarakhand,August,True,True,False
RJio,Indoor,4G,2,Poor Voice Quality,19.2206061,72.8429229,Maharashtra,August,True,True,True
VI,Indoor,4G,1,Poor Voice Quality,21.12320223,79.06789124,Maharashtra,August,True,True,True
VI,Indoor,Unknown,1,Call Dropped,21.12320223,79.06789124,Maharashtra,August,True,True,False
RJio,Indoor,Unknown,1,Poor Voice Quality,30.11654433,78.2809487,Uttarakhand,August,True,True,False
RJio,Indoor,4G,3,Satisfactory,30.11654433,78.2809487,Uttarakhand,August,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,30.11654433,78.2809487,Uttarakhand,August,True,True,True
Airtel,Indoor,4G,2,Poor Voice Quality,25.60501333,85.11577667,Bihar,August,True,True,True
Airtel,Indoor,4G,3,Poor Voice Quality,25.6071325,85.11341,Bihar,August,True,True,True
VI,Outdoor,4G,3,Poor Voice Quality,25.6071325,85.11341,Bihar,August,True,True,True
Airtel,Indoor,4G,1,Poor Voice Quality,25.6078212,85.1140573,Bihar,August,True,True,True
VI,Indoor,4G,1,Poor Voice Quality,25.6078202,85.1140512,Bihar,August,True,True,True
Airtel,Travelling,4G,2,Poor Voice Quality,25.6078201,85.11405,Bihar,August,True,True,True
Airtel,Indoor,4G,1,Poor Voice Quality,25.6078212,85.1140537,Bihar,August,True,True,True
Airtel,Indoor,2G,1,Poor Voice Quality,25.6078202,85.1140512,Bihar,August,True,True,True
Airtel,Outdoor,4G,3,Satisfactory,25.6079007,85.1138365,Bihar,August,True,True,True
Airtel,Indoor,4G,2,Poor Voice Quality,25.6078856,85.1135479,Bihar,August,True,True,True
Airtel,Indoor,4G,1,Poor Voice Quality,25.6079081,85.1139703,Bihar,August,True,True,True
Airtel,Indoor,4G,1,Poor Voice Quality,25.251785,87.04566167,Bihar,August,True,True,True
Airtel,Outdoor,2G,1,Poor Voice Quality,12.92792167,77.61965833,Karnataka,August,True,True,True
VI,Indoor,Unknown,1,Poor Voice Quality,21.12307851,79.06787479,Maharashtra,August,True,True,False
VI,Indoor,4G,1,Poor Voice Quality,21.12307851,79.06787479,Maharashtra,August,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.2206051,72.842923,Maharashtra,August,True,True,True
RJio,Indoor,4G,2,Poor Voice Quality,19.13153087,72.94247915,Maharashtra,August,True,True,True
RJio,Indoor,Unknown,3,Satisfactory,30.1047029,78.2869433,Uttarakhand,August,True,True,False
